epoch,optimizer_steps,train_negative_mc_log_posterior_per_path,validation_suffix_nll_per_exposure,validation_prefix_cluster_entropy,validation_prior_attention_diagonal,validation_prefix_posterior_attention_diagonal,mean_matrix_hyperprior_penalty,mean_abs_mean_matrix_minus_identity,minimum_mean_matrix_eigenvalue,maximum_mean_matrix_eigenvalue,gradient_norm,degrees_of_freedom,train_samples,validation_samples,uses_local_w_parameters,uses_elbo,uses_lal_logic,w_is_integrated_by_monte_carlo
145,145,34.356101989746094,3.7744157314300537,0.31741413474082947,0.3888656497001648,0.3887336850166321,4.379999160766602,0.24182550609111786,0.10364982485771179,5.7722392082214355,11.97197437286377,20,4,16,False,False,False,True
150,150,34.585731506347656,3.809795379638672,0.3258135914802551,0.38830244541168213,0.3881550133228302,4.442658424377441,0.24181987345218658,0.10071537643671036,5.800186634063721,5.232171535491943,20,4,16,False,False,False,True
155,155,34.1368522644043,3.799220085144043,0.31251317262649536,0.3882145285606384,0.3883737027645111,4.4903059005737305,0.2412729114294052,0.09820538014173508,5.820346355438232,9.571331977844238,20,4,16,False,False,False,True
160,160,34.0748176574707,3.764369487762451,0.3011488616466522,0.38805171847343445,0.38869646191596985,4.528713226318359,0.2408742606639862,0.09435853362083435,5.8312177658081055,13.942244529724121,20,4,16,False,False,False,True
165,165,34.12376403808594,3.880455255508423,0.3274838328361511,0.3884251117706299,0.3889358937740326,4.560361862182617,0.23960985243320465,0.09102912247180939,5.820075035095215,10.689050674438477,20,4,16,False,False,False,True
170,170,34.038177490234375,3.887420654296875,0.3329906761646271,0.38948363065719604,0.3902207612991333,4.578269958496094,0.23705919086933136,0.08877158164978027,5.787990093231201,7.481095790863037,20,4,16,False,False,False,True
175,175,34.108577728271484,3.8567097187042236,0.31994155049324036,0.3899973928928375,0.39065349102020264,4.596661567687988,0.2348804771900177,0.08722905069589615,5.76446533203125,21.311508178710938,20,4,16,False,False,False,True
180,180,34.08100128173828,3.789496898651123,0.30746179819107056,0.3899429440498352,0.39057859778404236,4.612722396850586,0.23390303552150726,0.08668570965528488,5.760624885559082,26.150285720825195,20,4,16,False,False,False,True
185,185,33.886260986328125,3.840031385421753,0.31311142444610596,0.3891402781009674,0.38961172103881836,4.63593864440918,0.23548172414302826,0.08700186759233475,5.783614158630371,14.825849533081055,20,4,16,False,False,False,True
190,190,33.697601318359375,3.839407444000244,0.3091161549091339,0.3882445991039276,0.38874292373657227,4.669095993041992,0.2362787127494812,0.0867219865322113,5.814364910125732,13.829671859741211,20,4,16,False,False,False,True
195,195,33.6415901184082,3.80047345161438,0.2832803428173065,0.3884647786617279,0.38936668634414673,4.691167831420898,0.23494383692741394,0.08612693846225739,5.820841312408447,13.743366241455078,20,4,16,False,False,False,True
200,200,33.730403900146484,3.816162109375,0.2847594916820526,0.3889165222644806,0.38988909125328064,4.709972381591797,0.23454035818576813,0.08545312285423279,5.814437389373779,23.403907775878906,20,4,16,False,False,False,True
205,205,33.71147537231445,3.928089141845703,0.3078193962574005,0.388896644115448,0.38963738083839417,4.748201370239258,0.2352999746799469,0.08428287506103516,5.819911956787109,12.704503059387207,20,4,16,False,False,False,True
210,210,33.70098876953125,3.868725299835205,0.30852010846138,0.38884472846984863,0.38967737555503845,4.785871505737305,0.2354542464017868,0.0823441669344902,5.814695358276367,31.76596450805664,20,4,16,False,False,False,True
215,215,33.56904983520508,3.8773415088653564,0.2689976394176483,0.3888288736343384,0.39000189304351807,4.816201210021973,0.23504537343978882,0.07993629574775696,5.80271577835083,19.528003692626953,20,4,16,False,False,False,True
220,220,33.40007400512695,3.813197612762451,0.2807298004627228,0.3892485201358795,0.39028501510620117,4.833829879760742,0.2340523600578308,0.07790439575910568,5.779601097106934,17.60942268371582,20,4,16,False,False,False,True
225,225,33.18186569213867,3.9064438343048096,0.2863307297229767,0.38982653617858887,0.3905520439147949,4.850486755371094,0.23296834528446198,0.07491178810596466,5.76542329788208,5.9344048500061035,20,4,16,False,False,False,True
230,230,33.034244537353516,3.9610445499420166,0.2824106514453888,0.3895382285118103,0.39012619853019714,4.8914899826049805,0.23284319043159485,0.07189502567052841,5.767953395843506,13.320794105529785,20,4,16,False,False,False,True
235,235,33.0672721862793,4.064429759979248,0.2844843566417694,0.3887484669685364,0.389078825712204,4.935617446899414,0.2334655076265335,0.07032308727502823,5.770290374755859,13.438641548156738,20,4,16,False,False,False,True
240,240,32.69387435913086,4.048701763153076,0.295828640460968,0.3887028098106384,0.3886774778366089,4.965056419372559,0.2328692376613617,0.06830079108476639,5.755089282989502,16.156469345092773,20,4,16,False,False,False,True
245,245,32.929874420166016,3.9690630435943604,0.28842395544052124,0.389817476272583,0.3901640474796295,4.969084739685059,0.2305326908826828,0.06753312051296234,5.716732978820801,24.417648315429688,20,4,16,False,False,False,True
250,250,32.853797912597656,3.928784132003784,0.26343250274658203,0.39080026745796204,0.39125895500183105,4.974328994750977,0.22867777943611145,0.06572230905294418,5.6931538581848145,31.64173698425293,20,4,16,False,False,False,True
255,255,32.74404525756836,3.9774346351623535,0.24713924527168274,0.3906843066215515,0.39136776328086853,5.0013427734375,0.2287672758102417,0.06331509351730347,5.699281692504883,51.64332580566406,20,4,16,False,False,False,True
260,260,32.70172882080078,4.122630596160889,0.28673726320266724,0.39087697863578796,0.3910788595676422,5.018695831298828,0.2281312793493271,0.062101710587739944,5.705899238586426,28.87628746032715,20,4,16,False,False,False,True
265,265,32.34228515625,4.079869270324707,0.27919408679008484,0.39126595854759216,0.39160847663879395,5.033195495605469,0.2266845405101776,0.0616643913090229,5.69623327255249,32.78162384033203,20,4,16,False,False,False,True
270,270,32.67778778076172,3.9477851390838623,0.2730948030948639,0.39143308997154236,0.39183247089385986,5.046877861022949,0.22590769827365875,0.061135947704315186,5.687964916229248,56.85663604736328,20,4,16,False,False,False,True
275,275,31.95852279663086,4.032790184020996,0.2463800609111786,0.3916521370410919,0.3926827311515808,5.044610023498535,0.22503890097141266,0.06080906465649605,5.672604560852051,29.028705596923828,20,4,16,False,False,False,True
280,280,32.33732986450195,4.224647045135498,0.26162686944007874,0.3917991518974304,0.3921528160572052,5.04351806640625,0.2245425283908844,0.06068257614970207,5.657931804656982,30.54016876220703,20,4,16,False,False,False,True
285,285,31.664480209350586,4.1979804039001465,0.24692736566066742,0.39193692803382874,0.392431378364563,5.04605770111084,0.22423651814460754,0.06035637483000755,5.653575420379639,28.903966903686523,20,4,16,False,False,False,True
290,290,31.480552673339844,4.269734859466553,0.25043541193008423,0.392366886138916,0.3929324746131897,5.043451309204102,0.2236384153366089,0.0603640154004097,5.641966819763184,10.053365707397461,20,4,16,False,False,False,True
295,295,32.54505157470703,4.026401042938232,0.25230517983436584,0.3927161395549774,0.39345449209213257,5.043426513671875,0.22406135499477386,0.0607309564948082,5.6458282470703125,73.77847290039062,20,4,16,False,False,False,True
300,300,32.118064880371094,4.066241264343262,0.252695769071579,0.3928290605545044,0.393194317817688,5.056156158447266,0.22446469962596893,0.05995265766978264,5.645090103149414,71.15936279296875,20,4,16,False,False,False,True
