epoch,optimizer_steps,train_negative_mc_log_posterior_per_path,validation_suffix_nll_per_exposure,validation_prefix_cluster_entropy,validation_prior_attention_diagonal,validation_prefix_posterior_attention_diagonal,mean_matrix_hyperprior_penalty,mean_abs_mean_matrix_minus_identity,minimum_mean_matrix_eigenvalue,maximum_mean_matrix_eigenvalue,gradient_norm,degrees_of_freedom,train_samples,validation_samples,uses_local_w_parameters,uses_elbo,uses_lal_logic,w_is_integrated_by_monte_carlo
145,145,34.6429557800293,3.770049810409546,0.4082707166671753,0.3389630913734436,0.33776211738586426,8.5029296875,0.274395614862442,0.0209336020052433,5.986477851867676,10.954641342163086,20,4,16,False,False,False,True
150,150,34.5470085144043,3.769963026046753,0.39876022934913635,0.33618003129959106,0.33507344126701355,8.577590942382812,0.2782663404941559,0.02051602117717266,6.026861190795898,3.9286561012268066,20,4,16,False,False,False,True
155,155,34.50566482543945,3.7763614654541016,0.3900410532951355,0.33361387252807617,0.33255910873413086,8.642742156982422,0.28202274441719055,0.01934216357767582,6.071547985076904,7.518551349639893,20,4,16,False,False,False,True
160,160,34.39097595214844,3.817187547683716,0.38983041048049927,0.33091410994529724,0.3300183117389679,8.719926834106445,0.2858658730983734,0.018209345638751984,6.105456352233887,11.52647590637207,20,4,16,False,False,False,True
165,165,34.14048385620117,3.7909717559814453,0.38294079899787903,0.328498512506485,0.32766515016555786,8.816631317138672,0.28874343633651733,0.01742989383637905,6.144155502319336,4.222995758056641,20,4,16,False,False,False,True
170,170,34.0976676940918,3.802899122238159,0.3642437756061554,0.3259662389755249,0.3250747621059418,8.904003143310547,0.29202383756637573,0.017070002853870392,6.197044372558594,23.988759994506836,20,4,16,False,False,False,True
175,175,33.86356735229492,3.8905677795410156,0.3671644926071167,0.3228244483470917,0.32207515835762024,9.001228332519531,0.29545825719833374,0.01695316657423973,6.285425662994385,11.130622863769531,20,4,16,False,False,False,True
180,180,33.926292419433594,3.8377766609191895,0.3417559266090393,0.31921902298927307,0.31822669506073,9.111211776733398,0.30042320489883423,0.016769830137491226,6.375056266784668,15.880861282348633,20,4,16,False,False,False,True
185,185,33.81399154663086,3.778841018676758,0.3391208350658417,0.3154919147491455,0.3145771324634552,9.222217559814453,0.3066560924053192,0.01637919619679451,6.472099781036377,21.624095916748047,20,4,16,False,False,False,True
190,190,34.005332946777344,3.8030810356140137,0.3450905978679657,0.31283652782440186,0.3121255338191986,9.320695877075195,0.3109644949436188,0.01595385931432247,6.565099239349365,38.67827606201172,20,4,16,False,False,False,True
195,195,33.87153244018555,3.951565742492676,0.3457778990268707,0.3109971582889557,0.31048405170440674,9.411186218261719,0.31483808159828186,0.01523005310446024,6.638901233673096,60.82382583618164,20,4,16,False,False,False,True
200,200,33.92204284667969,3.997175693511963,0.35749074816703796,0.30940818786621094,0.3091432452201843,9.493785858154297,0.31856364011764526,0.01482438761740923,6.707467555999756,73.88639068603516,20,4,16,False,False,False,True
205,205,34.00981140136719,4.05474328994751,0.3548738956451416,0.30773958563804626,0.3076975643634796,9.56686782836914,0.3217901587486267,0.014531794935464859,6.7812581062316895,68.83600616455078,20,4,16,False,False,False,True
210,210,33.772796630859375,3.8610458374023438,0.3383716940879822,0.3060166537761688,0.30583441257476807,9.629772186279297,0.3253987431526184,0.014272000640630722,6.842377662658691,48.86820983886719,20,4,16,False,False,False,True
215,215,33.58510208129883,3.8955740928649902,0.33699464797973633,0.30414441227912903,0.3040531277656555,9.682960510253906,0.3293038606643677,0.014512608759105206,6.90980339050293,33.83022689819336,20,4,16,False,False,False,True
220,220,33.26887512207031,3.8860456943511963,0.3232957124710083,0.30209213495254517,0.30193576216697693,9.734512329101562,0.3333403170108795,0.01498749852180481,6.977794170379639,26.555936813354492,20,4,16,False,False,False,True
225,225,33.03263473510742,3.9965109825134277,0.32896944880485535,0.30086514353752136,0.3009336590766907,9.775856018066406,0.335863322019577,0.015265247784554958,7.032291412353516,9.965816497802734,20,4,16,False,False,False,True
230,230,33.04059600830078,3.999695301055908,0.32424840331077576,0.2995864152908325,0.2995860278606415,9.839725494384766,0.33816856145858765,0.015675298869609833,7.082366466522217,27.29652214050293,20,4,16,False,False,False,True
235,235,32.90504455566406,3.9730384349823,0.31174883246421814,0.29970312118530273,0.2996869683265686,9.909748077392578,0.33755162358283997,0.01583312451839447,7.099212646484375,21.85202407836914,20,4,16,False,False,False,True
240,240,32.68376159667969,4.0924553871154785,0.33486464619636536,0.29864701628685,0.2988923490047455,9.984619140625,0.33923840522766113,0.015509375371038914,7.149098873138428,30.752344131469727,20,4,16,False,False,False,True
245,245,32.6213493347168,3.9827213287353516,0.3155968189239502,0.2970196604728699,0.2972407937049866,10.059263229370117,0.3426731526851654,0.015019978396594524,7.209384918212891,19.138551712036133,20,4,16,False,False,False,True
250,250,32.943485260009766,3.958545207977295,0.31278178095817566,0.29524117708206177,0.2956032454967499,10.123552322387695,0.3462904989719391,0.014798421412706375,7.2715559005737305,52.912109375,20,4,16,False,False,False,True
255,255,32.51168441772461,4.122686386108398,0.33770352602005005,0.29400983452796936,0.29452943801879883,10.181072235107422,0.34867650270462036,0.014614714309573174,7.317100524902344,53.92948532104492,20,4,16,False,False,False,True
260,260,32.09326934814453,4.122720241546631,0.32731911540031433,0.29361653327941895,0.2940884232521057,10.222347259521484,0.3487902283668518,0.014569064602255821,7.32653284072876,48.54734420776367,20,4,16,False,False,False,True
265,265,32.09225082397461,4.054218769073486,0.30856651067733765,0.2934090197086334,0.29377758502960205,10.254262924194336,0.3487486243247986,0.014677840285003185,7.337361812591553,33.22372817993164,20,4,16,False,False,False,True
270,270,32.007362365722656,4.065312385559082,0.30897313356399536,0.292983740568161,0.29333823919296265,10.290430068969727,0.34978747367858887,0.014941535890102386,7.3614420890808105,42.57210159301758,20,4,16,False,False,False,True
275,275,31.639902114868164,4.269602298736572,0.3335040509700775,0.29275479912757874,0.2931903600692749,10.324211120605469,0.35069066286087036,0.015030264854431152,7.384059906005859,28.776525497436523,20,4,16,False,False,False,True
280,280,31.748756408691406,4.150656223297119,0.3382642865180969,0.2925705015659332,0.29286420345306396,10.352571487426758,0.35158783197402954,0.015252068638801575,7.39940071105957,45.76204299926758,20,4,16,False,False,False,True
285,285,31.526277542114258,4.09758996963501,0.2983423173427582,0.29190677404403687,0.29212966561317444,10.385011672973633,0.3530704975128174,0.015265735797584057,7.426119327545166,24.81011390686035,20,4,16,False,False,False,True
290,290,31.311372756958008,4.082612991333008,0.32046255469322205,0.29116350412368774,0.29146477580070496,10.411945343017578,0.3548657298088074,0.015183920972049236,7.455513000488281,21.860746383666992,20,4,16,False,False,False,True
295,295,31.098237991333008,4.49718713760376,0.323343425989151,0.2902680039405823,0.29045549035072327,10.45022201538086,0.35745203495025635,0.014945672824978828,7.492374420166016,24.62421226501465,20,4,16,False,False,False,True
300,300,31.278465270996094,4.409350395202637,0.30936530232429504,0.28899097442626953,0.2891993522644043,10.490131378173828,0.360929936170578,0.015179864130914211,7.525455951690674,38.733856201171875,20,4,16,False,False,False,True
